stimulus_id,prompt_group,phrasing_id,cell_id,family,direction,frame_type,negation,concept,concept_number,split,other_concept,carrier,carrier_order,target,similarity_to_this_concept,max_similarity,n_prompt_tokens,prompt
R2_secrecy_c7,R2|secrecy|7,R2,nonce_imp_syn,nonce,neutral,imperative,syntactic,secrecy,mass,pilot,,Fragrant lilacs bloomed along the garden fence.,7,Fragrant lilacs bloomed along the garden fence.,-0.572,1.63,34,"Write exactly this sentence and nothing else:
""Fragrant lilacs bloomed along the garden fence.""
While you write it: do not flarn secrecy."
R3_secrecy_c7,R3|secrecy|7,R3,nonce_imp_syn,nonce,neutral,imperative,syntactic,secrecy,mass,pilot,,Fragrant lilacs bloomed along the garden fence.,7,Fragrant lilacs bloomed along the garden fence.,-0.572,1.63,34,"Write exactly this sentence and nothing else:
""Fragrant lilacs bloomed along the garden fence.""
While you write it: do not vusk secrecy."
S1_secrecy_c7,S1|secrecy|7,S1,nonce_decl_none,nonce,neutral,declarative,none,secrecy,mass,pilot,,Fragrant lilacs bloomed along the garden fence.,7,Fragrant lilacs bloomed along the garden fence.,-0.572,1.63,37,"Write exactly this sentence and nothing else:
""Fragrant lilacs bloomed along the garden fence.""
While you write it: secrecy is glorfy to this task."
S2_secrecy_c7,S2|secrecy|7,S2,nonce_decl_none,nonce,neutral,declarative,none,secrecy,mass,pilot,,Fragrant lilacs bloomed along the garden fence.,7,Fragrant lilacs bloomed along the garden fence.,-0.572,1.63,36,"Write exactly this sentence and nothing else:
""Fragrant lilacs bloomed along the garden fence.""
While you write it: secrecy is flarny to this task."
S3_secrecy_c7,S3|secrecy|7,S3,nonce_decl_none,nonce,neutral,declarative,none,secrecy,mass,pilot,,Fragrant lilacs bloomed along the garden fence.,7,Fragrant lilacs bloomed along the garden fence.,-0.572,1.63,36,"Write exactly this sentence and nothing else:
""Fragrant lilacs bloomed along the garden fence.""
While you write it: secrecy is vusky to this task."
T1_secrecy_c7,T1|secrecy|7,T1,base_bare_none,baseline,neutral,none,none,secrecy,mass,pilot,,Fragrant lilacs bloomed along the garden fence.,7,Fragrant lilacs bloomed along the garden fence.,-0.572,1.63,30,"Write exactly this sentence and nothing else:
""Fragrant lilacs bloomed along the garden fence.""
While you write it: secrecy."
T2_secrecy_c7,T2|secrecy|7,T2,base_bare_syn,baseline,neutral,none,syntactic,secrecy,mass,pilot,,Fragrant lilacs bloomed along the garden fence.,7,Fragrant lilacs bloomed along the garden fence.,-0.572,1.63,31,"Write exactly this sentence and nothing else:
""Fragrant lilacs bloomed along the garden fence.""
While you write it: not secrecy."
T3_secrecy_c7,T3|secrecy|7,T3,base_filler_none,baseline,neutral,none,none,secrecy,mass,pilot,,Fragrant lilacs bloomed along the garden fence.,7,Fragrant lilacs bloomed along the garden fence.,-0.572,1.63,35,"Write exactly this sentence and nothing else:
""Fragrant lilacs bloomed along the garden fence.""
While you write it: . . . . . secrecy."
T4_secrecy_c7,T4|secrecy|7,T4,base_filler_adjacent,baseline,neutral,none,syntactic,secrecy,mass,pilot,,Fragrant lilacs bloomed along the garden fence.,7,Fragrant lilacs bloomed along the garden fence.,-0.572,1.63,35,"Write exactly this sentence and nothing else:
""Fragrant lilacs bloomed along the garden fence.""
While you write it: . . . . not secrecy."
T5_secrecy_c7,T5|secrecy|7,T5,base_filler_detached,baseline,neutral,none,syntactic,secrecy,mass,pilot,,Fragrant lilacs bloomed along the garden fence.,7,Fragrant lilacs bloomed along the garden fence.,-0.572,1.63,35,"Write exactly this sentence and nothing else:
""Fragrant lilacs bloomed along the garden fence.""
While you write it: not . . . . secrecy."
T6_secrecy_c7,T6|secrecy|7,T6,floor_control,control,away,declarative,morphological,secrecy,mass,pilot,boulders,Fragrant lilacs bloomed along the garden fence.,7,Fragrant lilacs bloomed along the garden fence.,-0.572,1.63,35,"Write exactly this sentence and nothing else:
""Fragrant lilacs bloomed along the garden fence.""
While you write it: boulders are irrelevant to this task."
T7_secrecy_c7,T7|-|7,T7,base_absent,baseline,none,none,none,secrecy,mass,pilot,,Fragrant lilacs bloomed along the garden fence.,7,Fragrant lilacs bloomed along the garden fence.,-0.572,1.63,22,"Write exactly this sentence and nothing else:
""Fragrant lilacs bloomed along the garden fence."""
A1_oceans_c1,A1|oceans|1,A1,focus_imp_none,focus,toward,imperative,none,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,28,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: concentrate on oceans."
A2_oceans_c1,A2|oceans|1,A2,focus_imp_none,focus,toward,imperative,none,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,28,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: think about oceans."
B1_oceans_c1,B1|oceans|1,B1,focus_decl_none,focus,toward,declarative,none,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,31,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: oceans are relevant to this task."
B2_oceans_c1,B2|oceans|1,B2,focus_decl_none,focus,toward,declarative,none,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,31,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: oceans are related to this task."
B3_oceans_c1,B3|oceans|1,B3,focus_decl_none,focus,toward,declarative,none,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,30,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: oceans are the point here."
C1_oceans_c1,C1|oceans|1,C1,focus_imp_syn,focus_neg,toward,imperative,syntactic,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,29,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: do not ignore oceans."
C2_oceans_c1,C2|oceans|1,C2,focus_imp_syn,focus_neg,toward,imperative,syntactic,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,29,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: do not overlook oceans."
C3_oceans_c1,C3|oceans|1,C3,focus_imp_syn,focus_neg,toward,imperative,syntactic,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,30,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: do not set oceans aside."
C4_oceans_c1,C4|oceans|1,C4,focus_imp_syn,focus_neg,toward,imperative,syntactic,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,30,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: do not skip past oceans."
D1_oceans_c1,D1|oceans|1,D1,focus_imp_both,focus_neg,toward,imperative,both,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,29,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: do not disregard oceans."
D2_oceans_c1,D2|oceans|1,D2,focus_imp_both,focus_neg,toward,imperative,both,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,29,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: do not discount oceans."
D3_oceans_c1,D3|oceans|1,D3,focus_imp_both,focus_neg,toward,imperative,both,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,32,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: do not de-emphasize oceans."
D4_oceans_c1,D4|oceans|1,D4,focus_imp_both,focus_neg,toward,imperative,both,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,30,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: do not disattend oceans."
E1_oceans_c1,E1|oceans|1,E1,focus_decl_syn,focus_neg,toward,declarative,syntactic,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,32,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: oceans are not beside the point here."
E2_oceans_c1,E2|oceans|1,E2,focus_decl_syn,focus_neg,toward,declarative,syntactic,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,30,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: oceans are not extraneous here."
E3_oceans_c1,E3|oceans|1,E3,focus_decl_syn,focus_neg,toward,declarative,syntactic,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,33,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: oceans do not belong to a different task."
F1_oceans_c1,F1|oceans|1,F1,focus_decl_both,focus_neg,toward,declarative,both,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,32,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: oceans are not irrelevant to this task."
F2_oceans_c1,F2|oceans|1,F2,focus_decl_both,focus_neg,toward,declarative,both,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,34,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: oceans are not unrelated to what you are writing."
F3_oceans_c1,F3|oceans|1,F3,focus_decl_both,focus_neg,toward,declarative,both,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,32,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: oceans are not immaterial to this task."
G1_oceans_c1,G1|oceans|1,G1,mental_imp_syn,mental,away,imperative,syntactic,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,34,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: whatever you do, do not think about oceans."
G2_oceans_c1,G2|oceans|1,G2,mental_imp_syn,mental,away,imperative,syntactic,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,30,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: do not think about oceans."
G3_oceans_c1,G3|oceans|1,G3,mental_imp_syn,mental,away,imperative,syntactic,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,29,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: do not consider oceans."
H1_oceans_c1,H1|oceans|1,H1,output_imp_syn,output,away,imperative,syntactic,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,29,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: do not mention oceans."
H2_oceans_c1,H2|oceans|1,H2,output_imp_syn,output,away,imperative,syntactic,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,29,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: do not write oceans."
I1_oceans_c1,I1|oceans|1,I1,away_imp_none,disregard,away,imperative,none,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,28,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: set oceans aside."
I2_oceans_c1,I2|oceans|1,I2,away_imp_none,disregard,away,imperative,none,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,28,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: skip past oceans."
I3_oceans_c1,I3|oceans|1,I3,away_imp_none,disregard,away,imperative,none,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,28,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: pass over oceans."
I4_oceans_c1,I4|oceans|1,I4,away_imp_none,disregard,away,imperative,none,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,28,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: leave oceans out."
I5_oceans_c1,I5|oceans|1,I5,away_imp_none,disregard,away,imperative,none,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,27,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: ignore oceans."
J1_oceans_c1,J1|oceans|1,J1,away_imp_morph,disregard,away,imperative,morphological,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,27,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: disregard oceans."
J2_oceans_c1,J2|oceans|1,J2,away_imp_morph,disregard,away,imperative,morphological,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,27,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: discount oceans."
J3_oceans_c1,J3|oceans|1,J3,away_imp_morph,disregard,away,imperative,morphological,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,30,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: de-emphasize oceans."
J4_oceans_c1,J4|oceans|1,J4,away_imp_morph,disregard,away,imperative,morphological,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,28,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: disattend oceans."
K1_oceans_c1,K1|oceans|1,K1,relevance_decl_none,relevance,away,declarative,none,oceans,plural,held_out,,The train arrived precisely on schedule.,1,The train arrived precisely on schedule.,-0.743,2.11,31,"Write exactly this sentence and nothing else:
""The train arrived precisely on schedule.""
While you write it: oceans are beside the point here."
